brand,dtime,atime,price,dcity,acity,flight_type,class_type,ddate,flytime_hours
Vietnam Airlines,16:40:00,08:00:00,26202000,con-dao-island,chu-lai,oneway,business,2023-12-12,15.333333333333334
Vietnam Airlines,13:55:00,10:40:00,28114000,con-dao-island,buon-ma-thuot,oneway,business,2023-12-12,20.75
Vietnam Airlines,13:55:00,10:40:00,28925000,con-dao-island,buon-ma-thuot,oneway,business,2023-12-12,20.75
Vietnam Airlines,13:55:00,10:40:00,29048000,con-dao-island,buon-ma-thuot,oneway,business,2023-12-12,20.75
Vietnam Airlines,13:55:00,10:40:00,30471000,con-dao-island,buon-ma-thuot,oneway,business,2023-12-12,20.75
Vietnam Airlines,13:55:00,10:40:00,31629000,con-dao-island,buon-ma-thuot,oneway,business,2023-12-12,20.75
Vietnam Airlines,13:55:00,10:40:00,32439000,con-dao-island,buon-ma-thuot,oneway,business,2023-12-12,20.75
Vietnam Airlines,16:40:00,08:50:00,30471000,con-dao-island,Da-lat,oneway,business,2023-12-12,16.166666666666668
Vietnam Airlines,16:40:00,08:50:00,29048000,con-dao-island,Da-lat,oneway,business,2023-12-12,16.166666666666668
Vietnam Airlines,16:40:00,08:50:00,29617000,con-dao-island,Da-lat,oneway,business,2023-12-12,16.166666666666668
Vietnam Airlines,12:50:00,13:50:00,1342000,con-dao-island,Can-tho,oneway,business,2023-12-12,
Vietnam Airlines,12:50:00,13:50:00,21627000,con-dao-island,Can-tho,oneway,business,2023-12-12,
Vietnam Airlines,12:50:00,13:50:00,22438000,con-dao-island,Can-tho,oneway,business,2023-12-12,
Vietnam Airlines,16:40:00,14:05:00,24779000,con-dao-island,dien-bien-phu,oneway,business,2023-12-12,21.416666666666668
Vietnam Airlines,16:40:00,14:05:00,23356000,con-dao-island,dien-bien-phu,oneway,business,2023-12-12,21.416666666666668
Vietnam Airlines,16:40:00,14:05:00,23925000,con-dao-island,dien-bien-phu,oneway,business,2023-12-12,21.416666666666668
Vietnam Airlines,18:05:00,19:15:00,7194000,Da-lat,ho-chi-minh-city,oneway,business,2023-12-12,1.1666666666666667
Vietnam Airlines,18:05:00,19:15:00,32147000,Da-lat,ho-chi-minh-city,oneway,business,2023-12-12,1.1666666666666667
Vietnam Airlines,18:05:00,19:15:00,1213000,Da-lat,ho-chi-minh-city,oneway,business,2023-12-12,1.1666666666666667
Vietnam Airlines,18:05:00,19:15:00,1348000,Da-lat,ho-chi-minh-city,oneway,business,2023-12-12,1.1666666666666667
Vietnam Airlines,18:05:00,19:15:00,1375000,Da-lat,ho-chi-minh-city,oneway,business,2023-12-12,1.1666666666666667
Vietnam Airlines,18:05:00,19:15:00,1580000,Da-lat,ho-chi-minh-city,oneway,business,2023-12-12,1.1666666666666667
Vietnam Airlines,18:05:00,19:15:00,1709000,Da-lat,ho-chi-minh-city,oneway,business,2023-12-12,1.1666666666666667
Vietnam Airlines,15:00:00,16:45:00,16115000,Da-lat,hanoi,oneway,business,2023-12-12,1.75
Vietnam Airlines,08:40:00,12:10:00,15617000,Da-lat,phu-quoc-island,oneway,business,2023-12-12,3.5
Vietnam Airlines,08:40:00,12:10:00,14267000,Da-lat,phu-quoc-island,oneway,business,2023-12-12,3.5
Vietnam Airlines,08:40:00,17:05:00,16429000,Da-lat,hue,oneway,business,2023-12-12,8.416666666666666
Vietnam Airlines,08:40:00,17:05:00,17781000,Da-lat,hue,oneway,business,2023-12-12,8.416666666666666
Vietnam Airlines,08:40:00,17:05:00,18321000,Da-lat,hue,oneway,business,2023-12-12,8.416666666666666
Vietnam Airlines,08:40:00,17:05:00,25389000,Da-lat,hue,oneway,business,2023-12-12,8.416666666666666
Vietnam Airlines,08:40:00,17:05:00,26750000,Da-lat,hue,oneway,business,2023-12-12,8.416666666666666
Vietnam Airlines,08:40:00,17:05:00,12415000,Da-lat,hue,oneway,business,2023-12-12,8.416666666666666
Vietnam Airlines,08:40:00,17:05:00,18632000,Da-lat,hue,oneway,business,2023-12-12,8.416666666666666
Vietnam Airlines,08:40:00,17:05:00,24643000,Da-lat,hue,oneway,business,2023-12-12,8.416666666666666
Vietnam Airlines,08:40:00,13:05:00,19672000,Da-lat,vinh,oneway,business,2023-12-12,4.416666666666667
Vietnam Airlines,08:40:00,14:35:00,19672000,Da-lat,haiphong,oneway,business,2023-12-12,5.916666666666667
Vietnam Airlines,08:40:00,14:35:00,44645000,Da-lat,haiphong,oneway,business,2023-12-12,5.916666666666667
Vietnam Airlines,08:40:00,14:35:00,15659000,Da-lat,haiphong,oneway,business,2023-12-12,5.916666666666667
Vietnam Airlines,08:40:00,14:35:00,15118000,Da-lat,haiphong,oneway,business,2023-12-12,5.916666666666667
Vietnam Airlines,08:40:00,14:35:00,15389000,Da-lat,haiphong,oneway,business,2023-12-12,5.916666666666667
Vietnam Airlines,08:40:00,14:35:00,16470000,Da-lat,haiphong,oneway,business,2023-12-12,5.916666666666667
Vietnam Airlines,15:00:00,10:10:00,23186000,Da-lat,dong-hoi,oneway,business,2023-12-12,19.166666666666668
Vietnam Airlines,12:50:00,19:00:00,17822000,Da-lat,chu-lai,oneway,business,2023-12-12,6.166666666666667
Vietnam Airlines,12:50:00,19:00:00,16470000,Da-lat,chu-lai,oneway,business,2023-12-12,6.166666666666667
Vietnam Airlines,12:50:00,19:00:00,17359000,Da-lat,chu-lai,oneway,business,2023-12-12,6.166666666666667
Vietnam Airlines,12:50:00,19:00:00,25389000,Da-lat,chu-lai,oneway,business,2023-12-12,6.166666666666667
Vietnam Airlines,12:50:00,19:00:00,12415000,Da-lat,chu-lai,oneway,business,2023-12-12,6.166666666666667
Vietnam Airlines,12:50:00,19:00:00,22211000,Da-lat,chu-lai,oneway,business,2023-12-12,6.166666666666667
Vietnam Airlines,12:50:00,19:00:00,23398000,Da-lat,chu-lai,oneway,business,2023-12-12,6.166666666666667
Vietnam Airlines,12:50:00,19:00:00,23561000,Da-lat,chu-lai,oneway,business,2023-12-12,6.166666666666667
Vietnam Airlines,12:50:00,19:00:00,24643000,Da-lat,chu-lai,oneway,business,2023-12-12,6.166666666666667
Vietnam Airlines,12:50:00,19:00:00,24913000,Da-lat,chu-lai,oneway,business,2023-12-12,6.166666666666667
Vietnam Airlines,12:50:00,19:00:00,25960000,Da-lat,chu-lai,oneway,business,2023-12-12,6.166666666666667
Vietnam Airlines,08:40:00,08:55:00,26535000,Da-lat,pleiku,oneway,business,2023-12-12,24.25
Vietnam Airlines,08:40:00,08:55:00,27346000,Da-lat,pleiku,oneway,business,2023-12-12,24.25
Vietnam Airlines,08:40:00,08:55:00,27887000,Da-lat,pleiku,oneway,business,2023-12-12,24.25
Vietnam Airlines,12:50:00,19:20:00,15659000,Da-lat,buon-ma-thuot,oneway,business,2023-12-12,6.5
Vietnam Airlines,12:50:00,19:20:00,14308000,Da-lat,buon-ma-thuot,oneway,business,2023-12-12,6.5
Vietnam Airlines,12:50:00,19:20:00,15082000,Da-lat,buon-ma-thuot,oneway,business,2023-12-12,6.5
Vietnam Airlines,15:00:00,06:05:00,30049000,Da-lat,rach-gia,oneway,business,2023-12-12,39.083333333333336
Vietnam Airlines,15:00:00,06:05:00,33563000,Da-lat,rach-gia,oneway,business,2023-12-12,39.083333333333336
Vietnam Airlines,15:00:00,14:40:00,34914000,Da-lat,ca-mau,oneway,business,2023-12-12,47.666666666666664
Vietnam Airlines,09:45:00,19:05:00,26535000,Da-lat,Can-tho,oneway,business,2023-12-12,9.333333333333334
Vietnam Airlines,09:45:00,19:05:00,27616000,Da-lat,Can-tho,oneway,business,2023-12-12,9.333333333333334
Vietnam Airlines,09:45:00,19:05:00,27887000,Da-lat,Can-tho,oneway,business,2023-12-12,9.333333333333334
Vietnam Airlines,09:45:00,19:05:00,28157000,Da-lat,Can-tho,oneway,business,2023-12-12,9.333333333333334
Vietnam Airlines,09:45:00,14:05:00,20794000,Da-lat,dien-bien-phu,oneway,business,2023-12-12,4.333333333333333
Vietnam Airlines,09:45:00,14:05:00,19173000,Da-lat,dien-bien-phu,oneway,business,2023-12-12,4.333333333333333
Vietnam Airlines,09:45:00,14:05:00,23683000,Da-lat,dien-bien-phu,oneway,business,2023-12-12,4.333333333333333
Vietnam Airlines,09:45:00,14:05:00,23967000,Da-lat,dien-bien-phu,oneway,business,2023-12-12,4.333333333333333
Vietnam Airlines,13:20:00,19:15:00,23618000,Can-tho,ho-chi-minh-city,oneway,business,2023-12-12,5.916666666666667
Vietnam Airlines,13:20:00,19:15:00,21627000,Can-tho,ho-chi-minh-city,oneway,business,2023-12-12,5.916666666666667
Vietnam Airlines,13:20:00,19:15:00,25078000,Can-tho,ho-chi-minh-city,oneway,business,2023-12-12,5.916666666666667
Vietnam Airlines,13:20:00,19:15:00,26466000,Can-tho,ho-chi-minh-city,oneway,business,2023-12-12,5.916666666666667
Vietnam Airlines,13:20:00,19:15:00,28592000,Can-tho,ho-chi-minh-city,oneway,business,2023-12-12,5.916666666666667
Vietnam Airlines,13:20:00,14:50:00,11249000,Can-tho,da-nang,oneway,business,2023-12-12,1.5
Vietnam Airlines,19:50:00,12:25:00,28592000,Can-tho,phu-quoc-island,oneway,business,2023-12-12,16.583333333333332
Vietnam Airlines,19:50:00,12:25:00,30469000,Can-tho,phu-quoc-island,oneway,business,2023-12-12,16.583333333333332
Vietnam Airlines,19:50:00,12:25:00,33883000,Can-tho,phu-quoc-island,oneway,business,2023-12-12,16.583333333333332
Vietnam Airlines,19:50:00,12:25:00,35306000,Can-tho,phu-quoc-island,oneway,business,2023-12-12,16.583333333333332
Vietnam Airlines,19:50:00,12:25:00,37581000,Can-tho,phu-quoc-island,oneway,business,2023-12-12,16.583333333333332
Vietnam Airlines,19:50:00,12:25:00,39004000,Can-tho,phu-quoc-island,oneway,business,2023-12-12,16.583333333333332
Vietnam Airlines,19:50:00,12:25:00,41630000,Can-tho,phu-quoc-island,oneway,business,2023-12-12,16.583333333333332
Vietnam Airlines,19:50:00,12:25:00,23683000,Can-tho,phu-quoc-island,oneway,business,2023-12-12,16.583333333333332
Vietnam Airlines,19:50:00,12:25:00,34844000,Can-tho,phu-quoc-island,oneway,business,2023-12-12,16.583333333333332
Vietnam Airlines,13:20:00,07:10:00,30594000,Can-tho,hue,oneway,business,2023-12-12,17.833333333333332
Vietnam Airlines,13:20:00,07:10:00,15118000,Can-tho,hue,oneway,business,2023-12-12,17.833333333333332
Vietnam Airlines,13:20:00,07:10:00,16199000,Can-tho,hue,oneway,business,2023-12-12,17.833333333333332
Vietnam Airlines,13:20:00,07:10:00,16741000,Can-tho,hue,oneway,business,2023-12-12,17.833333333333332
Vietnam Airlines,13:20:00,07:10:00,17822000,Can-tho,hue,oneway,business,2023-12-12,17.833333333333332
Vietnam Airlines,13:20:00,07:10:00,25994000,Can-tho,hue,oneway,business,2023-12-12,17.833333333333332
Vietnam Airlines,13:20:00,07:10:00,27616000,Can-tho,hue,oneway,business,2023-12-12,17.833333333333332
Vietnam Airlines,10:00:00,18:00:00,21024000,Can-tho,vinh,oneway,business,2023-12-12,
Vietnam Airlines,13:20:00,07:50:00,34736000,Can-tho,haiphong,oneway,business,2023-12-12,18.5
Vietnam Airlines,13:20:00,07:50:00,37440000,Can-tho,haiphong,oneway,business,2023-12-12,18.5
Vietnam Airlines,13:20:00,07:50:00,43273000,Can-tho,haiphong,oneway,business,2023-12-12,18.5
Vietnam Airlines,13:20:00,07:50:00,45897000,Can-tho,haiphong,oneway,business,2023-12-12,18.5
Vietnam Airlines,13:20:00,07:50:00,1550000,Can-tho,haiphong,oneway,business,2023-12-12,18.5
Vietnam Airlines,14:15:00,08:00:00,15118000,Can-tho,chu-lai,oneway,business,2023-12-12,17.75
Vietnam Airlines,14:15:00,08:00:00,27616000,Can-tho,chu-lai,oneway,business,2023-12-12,17.75
Vietnam Airlines,14:15:00,08:00:00,28697000,Can-tho,chu-lai,oneway,business,2023-12-12,17.75
Vietnam Airlines,13:20:00,17:55:00,29741000,Can-tho,pleiku,oneway,business,2023-12-12,28.583333333333332
Vietnam Airlines,13:20:00,17:55:00,33563000,Can-tho,pleiku,oneway,business,2023-12-12,28.583333333333332
Vietnam Airlines,13:20:00,17:55:00,26806000,Can-tho,pleiku,oneway,business,2023-12-12,28.583333333333332
Vietnam Airlines,13:20:00,17:55:00,24821000,Can-tho,pleiku,oneway,business,2023-12-12,28.583333333333332
Vietnam Airlines,13:20:00,17:55:00,27887000,Can-tho,pleiku,oneway,business,2023-12-12,28.583333333333332
Vietnam Airlines,13:20:00,17:55:00,28157000,Can-tho,pleiku,oneway,business,2023-12-12,28.583333333333332
Vietnam Airlines,13:20:00,17:55:00,29238000,Can-tho,pleiku,oneway,business,2023-12-12,28.583333333333332
Vietnam Airlines,10:00:00,10:40:00,25120000,Can-tho,buon-ma-thuot,oneway,business,2023-12-12,24.666666666666668
Vietnam Airlines,10:00:00,10:40:00,32211000,Can-tho,buon-ma-thuot,oneway,business,2023-12-12,24.666666666666668
Vietnam Airlines,10:00:00,10:40:00,25454000,Can-tho,buon-ma-thuot,oneway,business,2023-12-12,24.666666666666668
Vietnam Airlines,10:00:00,10:40:00,26535000,Can-tho,buon-ma-thuot,oneway,business,2023-12-12,24.666666666666668
Vietnam Airlines,14:20:00,15:20:00,1384000,Can-tho,con-dao-island,oneway,business,2023-12-12,
Vietnam Airlines,19:50:00,14:00:00,25078000,Can-tho,Da-lat,oneway,business,2023-12-12,18.166666666666668
Vietnam Airlines,19:50:00,14:00:00,26806000,Can-tho,Da-lat,oneway,business,2023-12-12,18.166666666666668
Vietnam Airlines,19:50:00,14:00:00,27616000,Can-tho,Da-lat,oneway,business,2023-12-12,18.166666666666668
Vietnam Airlines,19:50:00,14:00:00,27887000,Can-tho,Da-lat,oneway,business,2023-12-12,18.166666666666668
Vietnam Airlines,19:50:00,14:05:00,15659000,Can-tho,dien-bien-phu,oneway,business,2023-12-12,18.25
Vietnam Airlines,19:50:00,14:05:00,24821000,Can-tho,dien-bien-phu,oneway,business,2023-12-12,18.25
VietJet Air,11:25:00,13:40:00,1684000,dien-bien-phu,ho-chi-minh-city,oneway,business,2023-12-12,2.25
VietJet Air,11:25:00,13:40:00,16428000,dien-bien-phu,ho-chi-minh-city,oneway,business,2023-12-12,2.25
VietJet Air,11:25:00,13:40:00,19941000,dien-bien-phu,ho-chi-minh-city,oneway,business,2023-12-12,2.25
Vietnam Airlines,14:40:00,10:35:00,18319000,dien-bien-phu,da-nang,oneway,business,2023-12-12,19.916666666666668
Vietnam Airlines,14:40:00,10:35:00,13183000,dien-bien-phu,da-nang,oneway,business,2023-12-12,19.916666666666668
Vietnam Airlines,14:40:00,10:35:00,15076000,dien-bien-phu,da-nang,oneway,business,2023-12-12,19.916666666666668
Vietnam Airlines,14:40:00,10:35:00,21627000,dien-bien-phu,da-nang,oneway,business,2023-12-12,19.916666666666668
Vietnam Airlines,14:40:00,10:35:00,22167000,dien-bien-phu,da-nang,oneway,business,2023-12-12,19.916666666666668
Vietnam Airlines,14:40:00,15:35:00,7152000,dien-bien-phu,hanoi,oneway,business,2023-12-12,
Vietnam Airlines,14:40:00,12:25:00,24431000,dien-bien-phu,phu-quoc-island,oneway,business,2023-12-12,21.75
Vietnam Airlines,14:40:00,12:25:00,22708000,dien-bien-phu,phu-quoc-island,oneway,business,2023-12-12,21.75
Vietnam Airlines,14:40:00,12:25:00,21086000,dien-bien-phu,phu-quoc-island,oneway,business,2023-12-12,21.75
Vietnam Airlines,14:40:00,12:25:00,21627000,dien-bien-phu,phu-quoc-island,oneway,business,2023-12-12,21.75
Vietnam Airlines,14:40:00,12:25:00,22167000,dien-bien-phu,phu-quoc-island,oneway,business,2023-12-12,21.75
Vietnam Airlines,14:40:00,12:25:00,23519000,dien-bien-phu,phu-quoc-island,oneway,business,2023-12-12,21.75
Vietnam Airlines,14:40:00,12:25:00,25141000,dien-bien-phu,phu-quoc-island,oneway,business,2023-12-12,21.75
Vietnam Airlines,14:40:00,14:00:00,20732000,dien-bien-phu,nha-trang,oneway,business,2023-12-12,23.333333333333332
Vietnam Airlines,14:40:00,14:00:00,24431000,dien-bien-phu,nha-trang,oneway,business,2023-12-12,23.333333333333332
Vietnam Airlines,14:40:00,14:00:00,21627000,dien-bien-phu,nha-trang,oneway,business,2023-12-12,23.333333333333332
Vietnam Airlines,14:40:00,14:00:00,23519000,dien-bien-phu,nha-trang,oneway,business,2023-12-12,23.333333333333332
Vietnam Airlines,14:40:00,14:00:00,24779000,dien-bien-phu,nha-trang,oneway,business,2023-12-12,23.333333333333332
Vietnam Airlines,14:40:00,14:00:00,25141000,dien-bien-phu,nha-trang,oneway,business,2023-12-12,23.333333333333332
Vietnam Airlines,14:40:00,14:00:00,26202000,dien-bien-phu,nha-trang,oneway,business,2023-12-12,23.333333333333332
Vietnam Airlines,14:40:00,14:00:00,27033000,dien-bien-phu,nha-trang,oneway,business,2023-12-12,23.333333333333332
Vietnam Airlines,14:40:00,20:40:00,16428000,dien-bien-phu,hue,oneway,business,2023-12-12,
Vietnam Airlines,14:40:00,20:40:00,21627000,dien-bien-phu,hue,oneway,business,2023-12-12,
Vietnam Airlines,14:40:00,20:40:00,22167000,dien-bien-phu,hue,oneway,business,2023-12-12,
Vietnam Airlines,14:40:00,20:40:00,25682000,dien-bien-phu,hue,oneway,business,2023-12-12,
Vietnam Airlines,14:40:00,07:55:00,16463000,dien-bien-phu,vinh,oneway,business,2023-12-12,17.25
Vietnam Airlines,14:40:00,07:55:00,30471000,dien-bien-phu,vinh,oneway,business,2023-12-12,17.25
Vietnam Airlines,14:40:00,11:20:00,30471000,dien-bien-phu,haiphong,oneway,business,2023-12-12,20.666666666666668
Vietnam Airlines,14:40:00,11:20:00,33073000,dien-bien-phu,haiphong,oneway,business,2023-12-12,20.666666666666668
Vietnam Airlines,14:40:00,09:00:00,26763000,dien-bien-phu,dong-hoi,oneway,business,2023-12-12,18.333333333333332
Vietnam Airlines,14:40:00,09:00:00,33073000,dien-bien-phu,dong-hoi,oneway,business,2023-12-12,18.333333333333332
Vietnam Airlines,14:40:00,08:00:00,13183000,dien-bien-phu,chu-lai,oneway,business,2023-12-12,17.333333333333332
Vietnam Airlines,14:40:00,08:00:00,22708000,dien-bien-phu,chu-lai,oneway,business,2023-12-12,17.333333333333332
Vietnam Airlines,14:40:00,08:00:00,23249000,dien-bien-phu,chu-lai,oneway,business,2023-12-12,17.333333333333332
Vietnam Airlines,14:40:00,08:00:00,26222000,dien-bien-phu,chu-lai,oneway,business,2023-12-12,17.333333333333332
Vietnam Airlines,14:40:00,17:55:00,25952000,dien-bien-phu,pleiku,oneway,business,2023-12-12,27.25
Vietnam Airlines,14:40:00,10:40:00,16428000,dien-bien-phu,buon-ma-thuot,oneway,business,2023-12-12,
Vietnam Airlines,14:40:00,10:40:00,22708000,dien-bien-phu,buon-ma-thuot,oneway,business,2023-12-12,
Vietnam Airlines,14:40:00,10:40:00,26222000,dien-bien-phu,buon-ma-thuot,oneway,business,2023-12-12,
Vietnam Airlines,14:40:00,06:05:00,21086000,dien-bien-phu,rach-gia,oneway,business,2023-12-12,39.416666666666664
Vietnam Airlines,14:40:00,06:05:00,24600000,dien-bien-phu,rach-gia,oneway,business,2023-12-12,39.416666666666664
Vietnam Airlines,14:40:00,14:40:00,25952000,dien-bien-phu,ca-mau,oneway,business,2023-12-12,
Vietnam Airlines,14:40:00,07:50:00,26222000,dien-bien-phu,con-dao-island,oneway,business,2023-12-12,17.166666666666668
Vietnam Airlines,14:40:00,07:50:00,25141000,dien-bien-phu,con-dao-island,oneway,business,2023-12-12,17.166666666666668
Vietnam Airlines,14:40:00,08:00:00,25682000,dien-bien-phu,Da-lat,oneway,business,2023-12-12,17.333333333333332
Vietnam Airlines,14:40:00,19:05:00,16428000,dien-bien-phu,Can-tho,oneway,business,2023-12-12,4.416666666666667
Vietnam Airlines,14:40:00,19:05:00,18924000,dien-bien-phu,Can-tho,oneway,business,2023-12-12,4.416666666666667
VietJet Air,16:55:00,18:15:00,1113000,ho-chi-minh-city,da-nang,oneway,economy,2023-12-13,1.3333333333333333
VietJet Air,22:50:00,01:00:00,924000,ho-chi-minh-city,hanoi,oneway,economy,2023-12-13,2.1666666666666665
VietJet Air,22:50:00,01:00:00,1155000,ho-chi-minh-city,hanoi,oneway,economy,2023-12-13,2.1666666666666665
Vietravel Airlines,17:00:00,18:10:00,796000,ho-chi-minh-city,phu-quoc-island,oneway,economy,2023-12-13,1.1666666666666667
Vietravel Airlines,17:00:00,18:10:00,692000,ho-chi-minh-city,phu-quoc-island,oneway,economy,2023-12-13,1.1666666666666667
Vietravel Airlines,17:00:00,18:10:00,890000,ho-chi-minh-city,phu-quoc-island,oneway,economy,2023-12-13,1.1666666666666667
Vietravel Airlines,17:00:00,18:10:00,915000,ho-chi-minh-city,phu-quoc-island,oneway,economy,2023-12-13,1.1666666666666667
Vietravel Airlines,17:00:00,18:10:00,943000,ho-chi-minh-city,phu-quoc-island,oneway,economy,2023-12-13,1.1666666666666667
Vietravel Airlines,17:00:00,18:10:00,1170000,ho-chi-minh-city,phu-quoc-island,oneway,economy,2023-12-13,1.1666666666666667
Vietravel Airlines,17:00:00,18:10:00,1202000,ho-chi-minh-city,phu-quoc-island,oneway,economy,2023-12-13,1.1666666666666667
Vietravel Airlines,17:00:00,18:10:00,1233000,ho-chi-minh-city,phu-quoc-island,oneway,economy,2023-12-13,1.1666666666666667
Vietravel Airlines,17:00:00,18:10:00,1283000,ho-chi-minh-city,phu-quoc-island,oneway,economy,2023-12-13,1.1666666666666667
Vietravel Airlines,17:00:00,18:10:00,1301000,ho-chi-minh-city,phu-quoc-island,oneway,economy,2023-12-13,1.1666666666666667
Vietravel Airlines,17:00:00,18:10:00,1307000,ho-chi-minh-city,phu-quoc-island,oneway,economy,2023-12-13,1.1666666666666667
Vietravel Airlines,17:00:00,18:10:00,1339000,ho-chi-minh-city,phu-quoc-island,oneway,economy,2023-12-13,1.1666666666666667
Vietravel Airlines,17:00:00,18:10:00,1540000,ho-chi-minh-city,phu-quoc-island,oneway,economy,2023-12-13,1.1666666666666667
Vietravel Airlines,17:00:00,18:10:00,1854000,ho-chi-minh-city,phu-quoc-island,oneway,economy,2023-12-13,1.1666666666666667
Vietravel Airlines,17:00:00,18:10:00,1918000,ho-chi-minh-city,phu-quoc-island,oneway,economy,2023-12-13,1.1666666666666667
Vietravel Airlines,17:00:00,18:10:00,2322000,ho-chi-minh-city,phu-quoc-island,oneway,economy,2023-12-13,1.1666666666666667
Vietravel Airlines,17:00:00,18:10:00,3192000,ho-chi-minh-city,phu-quoc-island,oneway,economy,2023-12-13,1.1666666666666667
Vietnam Airlines,12:20:00,13:30:00,1546000,ho-chi-minh-city,nha-trang,oneway,economy,2023-12-13,1.1666666666666667
Vietnam Airlines,12:20:00,13:30:00,4053000,ho-chi-minh-city,nha-trang,oneway,economy,2023-12-13,1.1666666666666667
